id,lat,lon
a4d4d96614,-23.546467,-46.691787
052db86cc0,-23.546633,-46.544424
c7bb31d414,-23.546106,-46.554508
397e51a6f5,-23.546615,-46.749823
5b7a214161,-23.54657,-46.530508
cf55081c03,-23.546379,-46.54776
a3364baeb5,-23.546239,-46.563914
20335ba5b9,-23.54661,-46.559922
50ad488997,-23.546678,-46.712663
59cd58325b,-23.546942,-46.695603
a0fbeb1239,-23.54545,-46.657417
fde34f849e,-23.546239,-46.563914
ec22d0bc16,-23.546397,-46.507766
b461b9873b,-23.546089,-46.590325
7c7b953629,-23.545703,-46.654618
f967d63f06,-23.545578,-46.65528
f7cbee6d3b,-23.546633,-46.544424
4d46ca5268,-23.545558,-46.654764
4b67c953a1,-23.54545,-46.657417
c574637174,-23.545703,-46.659956
071314a75b,-23.545578,-46.65528
fe48465010,-23.545751,-46.659942
a93b04b1ce,-23.545715,-46.749176
c205cfffb9,-23.545751,-46.659942
f9c4352a95,-23.545751,-46.659942
b0528ba9eb,-23.54545,-46.657417
81474cb989,-23.545751,-46.659942
68fa5ad219,-23.545001,-46.692906
c17943ecc6,-23.545181,-46.678383
afcc528c15,-23.545222,-46.644577
c07961045f,-23.545314,-46.660661
026850560c,-23.545696,-46.593005
49462fc7e1,-23.545395,-46.616792
225447988a,-23.545186,-46.680447
d9db99de79,-23.545231,-46.617524
64283d089f,-23.545686,-46.660841
594276e232,-23.545226,-46.746365
bf2bd4ada7,-23.54561,-46.53965
6d977b0deb,-23.54599,-46.509643
fb68c547d2,-23.544602,-46.56652
87cd675f6a,-23.545536,-46.554127
da8c8c9581,-23.545163,-46.577189
17ea8bebf5,-23.569823,-46.571758
69eeb2a89e,-23.569196,-46.588329
15fd3761ea,-23.569688,-46.653505
05c4ecce58,-23.569304,-46.654113
a3cba64498,-23.569602,-46.693984
217d19d71f,-23.569501,-46.541749
ad0a012c53,-23.569955,-46.74727
766a9566d0,-23.569508,-46.534112
2775c37ea1,-23.569741,-46.559437
dca7fd1a91,-23.569065,-46.652986
d7b230d0a7,-23.569392,-46.749473
bcd0f48366,-23.569069,-46.652771
f323e09639,-23.569489,-46.74715
59dc640acb,-23.569065,-46.652986
39e6a25d13,-23.56931,-46.728386
34694c46ed,-23.569489,-46.74715
ba7b1703af,-23.569065,-46.65116
c7e0620230,-23.569922,-46.748013
56fe2c9552,-23.569476,-46.652193
090d92b516,-23.569499,-46.650778
4a4616c6b6,-23.544274,-46.747535
595545f490,-23.544274,-46.747535
74f300c758,-23.544274,-46.747535
6052e9e2bc,-23.544691,-46.543611
eb4aab7444,-23.5448,-46.75856
d2ba958fcf,-23.544236,-46.508196
e048d9a4f6,-23.544547,-46.749393
bdc9a7f6c4,-23.544422,-46.512416
f712f387db,-23.544877,-46.535763
376ae1a939,-23.544189,-46.510917
58d51bf745,-23.544941,-46.532374
a016d16bc2,-23.544113,-46.747946
ad81d5cfff,-23.544956,-46.526801
edfa317971,-23.544497,-46.706214
0a0f0947b8,-23.544658,-46.656981
dfef23dbd5,-23.544353,-46.691069
cf833cb9c9,-23.5438,-46.7187
349ed4d525,-23.544047,-46.65354
b9fe1ceeb3,-23.544328,-46.655608
74c8cf1d7d,-23.544119,-46.450994
090530a4af,-23.543898,-46.689993
cfe6d5c44b,-23.54404,-46.652861
a35983cc0d,-23.544159,-46.659268
79cc3b8662,-23.543884,-46.723009
1f335ce06b,-23.544639,-46.648934
8f6696f4a9,-23.544769,-46.655205
5191e2878a,-23.544222,-46.652468
cf851ee073,-23.544301,-46.657903
86d71ea7e8,-23.544166,-46.697091
0d7a34ead0,-23.544389,-46.668321
5b6c4347d3,-23.544282,-46.657551
ef4b283e6a,-23.54461,-46.655947
4980b29274,-23.544088,-46.658012
b7a1456090,-23.544088,-46.658012
778eb894a1,-23.544104,-46.660433
01b6af28a0,-23.544353,-46.691069
7e2e4776d1,-23.543898,-46.689993
921b92c021,-23.544082,-46.690373
503695e76d,-23.544104,-46.660433
43896c2f7d,-23.544658,-46.656981
6922c4b8da,-23.544175,-46.508317
85fcf41b83,-23.544431,-46.44919
8b4a12d612,-23.543204,-46.687017
7319983f52,-23.543588,-46.697255
166c28520c,-23.544317,-46.438767
295e45eb52,-23.544847,-46.685726
6483698c34,-23.543903,-46.663086
00831aea01,-23.543557,-46.656787
7451aff764,-23.543441,-46.656298
ed488c1829,-23.54386,-46.684573
999f29ce7b,-23.543765,-46.649736
1b1fe88856,-23.543695,-46.687571
6af3c88881,-23.543786,-46.64564
cb44effade,-23.543557,-46.656787
90426d5530,-23.543841,-46.663847
f24663b86e,-23.543019,-46.658365
5e747d603a,-23.543557,-46.656787
e9934a2e58,-23.543577,-46.652381
79ec9c337d,-23.543578,-46.65238
b027231585,-23.543224,-46.647977
64b0b78b07,-23.543868,-46.645528
c59c8fc6b2,-23.543657,-46.645291
aa75669ce9,-23.543425,-46.55012
b50aeee130,-23.543268,-46.56019
6af18691e7,-23.543987,-46.566562
fb94600fe6,-23.543467,-46.56169
bcbf79fef3,-23.543288,-46.529362
69eff4816d,-23.543623,-46.570356
d0e1d2d87d,-23.543268,-46.56019
b8eb8eee06,-23.543802,-46.497031
5b41ad9259,-23.543336,-46.457607
199ce5abf7,-23.543084,-46.539058
bb12d08c4e,-23.54257,-46.757971
34a19f6415,-23.542997,-46.752496
5da2fd35a7,-23.54297,-46.755014
052e7f751a,-23.542362,-46.685806
6663884bd0,-23.542955,-46.68743
df9b23ed5e,-23.542347,-46.678748
178c4535d2,-23.542584,-46.75095
caf23403e4,-23.542459,-46.684845
1e4ecbc87f,-23.542675,-46.692718
1d07b8a89d,-23.541509,-46.683718999999996
028e768288,-23.541092,-46.685
5fdee99a3b,-23.542243,-46.690352
8641c9238b,-23.542563,-46.685197
c42e715014,-23.542499,-46.695348
a5d7fe4e7e,-23.541292,-46.688418
18f1feaf7d,-23.541136,-46.69686
1ca35d0ea1,-23.541042,-46.702511
9f02868d10,-23.542899,-46.709205
77b912c9d8,-23.54233,-46.70626
b051b47513,-23.542581,-46.709533
91d56c0de0,-23.542254,-46.703056
32ffae3be3,-23.541449,-46.702793
d1672b312b,-23.541951,-46.686124
324d3e35c3,-23.541451,-46.70715
c78a27cfb8,-23.542427,-46.662076
57ed2d3173,-23.542553,-46.659308
9d0ae35b80,-23.542151,-46.66663
2f33dfc913,-23.542921,-46.673504
9ffb9e03b9,-23.542161,-46.541373
85ab191efd,-23.542151,-46.66663
2d91af0e47,-23.542926,-46.45848
1b797901c5,-23.54229,-46.518289
dbdf183020,-23.541129,-46.653233
1a96cb231b,-23.542337,-46.662041
4c759a7e8f,-23.542718999999998,-46.661365
ed96c540d4,-23.541941,-46.663567
93cb418328,-23.542867,-46.456254
5165083977,-23.542134,-46.548546
edb3b156d3,-23.542151,-46.66663
dc4192881b,-23.542199,-46.659044
71e33868a3,-23.542934,-46.659928
02e57ce9f6,-23.542934,-46.659928
b0e3025b69,-23.542397,-46.644822
6ba4c31c1c,-23.542515,-46.510456
97d96b63e0,-23.542599,-46.529193
3a6eef25e0,-23.542511,-46.6253
aa401734ea,-23.542649,-46.554125
6f2f151824,-23.542811,-46.651903
fc27db0f7f,-23.541246,-46.661624
d6933a7dcc,-23.541052,-46.672985
7e4a991c02,-23.541889,-46.659301
85be20ace4,-23.54244,-46.654127
8681d55a5c,-23.541544000000002,-46.659494
131a58695f,-23.542263,-46.630448
e7422eaa57,-23.542199,-46.659044
e63b865cda,-23.542159,-46.552136
72c9814789,-23.541997,-46.453353
f34d1854f7,-23.541659,-46.496815
eb7ba5b8cd,-23.541772,-46.504874
93fadb2dc6,-23.54162,-46.552255
abec16aebe,-23.541133,-46.566256
33c5e47742,-23.541571,-46.68123
394fbaec8f,-23.541354,-46.586439
af61fc1271,-23.540334,-46.67991
1ada42bafd,-23.539791,-46.71364
528d982eeb,-23.540334,-46.67991
26d6df76e0,-23.541065,-46.561978
d8ba9ee89a,-23.541011,-46.564952
fd178dfa91,-23.539191,-46.726334
81b4b64169,-23.540506,-46.684285
111695db9c,-23.539191,-46.726334
cc00a525a0,-23.540199,-46.680441
4aebd10acd,-23.540334,-46.67991
b3d1e28deb,-23.539282,-46.716116
0208a203d5,-23.53977,-46.678952
dd58b9d680,-23.540823,-46.680492
0062fbc44f,-23.539213,-46.720902
d8e4f6eaf8,-23.54002,-46.673987
ce0293b557,-23.541001,-46.642158
bab32d6b6b,-23.540506,-46.726101
9e2816c616,-23.540217,-46.669445
b001ad240e,-23.54029,-46.716024
2e1ec6527f,-23.540971,-46.709222
66a787d7d9,-23.540667,-46.670421
5c31697fbb,-23.541412,-46.646156
d0510524af,-23.539829,-46.68586
c888c666cf,-23.541676,-46.650936
3b9fede005,-23.540159,-46.670074
e28a3c273d,-23.539492,-46.68584
e922c268dd,-23.540667,-46.670421
4498c2e5a5,-23.540855,-46.685
b8210e9bd0,-23.540596999999998,-46.494557
d8a3afa956,-23.540768,-46.439581
721df33559,-23.540748999999998,-46.646789
cf642be94e,-23.540748999999998,-46.646789
1f8d0bdfab,-23.53904,-46.659028
0bbefcb4c7,-23.539658,-46.663325
24f39e0e07,-23.540695,-46.655676
84f04b9d14,-23.54051,-46.658259
bc484cbcf9,-23.540777,-46.653977
9e82af6ba7,-23.540767,-46.657888
23c66ea4a4,-23.539884999999998,-46.659736
1d1ef78e43,-23.540324,-46.658836
ba490201da,-23.5394,-46.662757
30ac92ed7b,-23.54043,-46.612601
d82bfa2212,-23.538852,-46.715095
f59f756fe6,-23.538332,-46.716326
d5be41e946,-23.540291,-46.597409999999996
d4503f4df4,-23.538474,-46.66133
2a9c3dba9f,-23.53866,-46.659343
be89aceed0,-23.540291,-46.597409999999996
2dbe530a01,-23.538606,-46.659019
250cedc5ed,-23.538479,-46.700524
a4dfbeab11,-23.538139,-46.656172
78c65eaed6,-23.538418,-46.704656
d2d81de6fa,-23.538485,-46.69887
0512cd60c2,-23.538551,-46.656184
d08829517e,-23.532585,-46.691757
ae83365a8e,-23.538689,-46.659551
0177271936,-23.540842,-46.658526
56460c4bbd,-23.540579,-46.663252
ab1376046a,-23.538574,-46.721639
a3b33ea507,-23.53844,-46.656587
16df1d118d,-23.540857,-46.599618
2b71656063,-23.538933,-46.714212
57d9a16b11,-23.540098,-46.642476
31c14bbcab,-23.540089,-46.624609
2e8530ed64,-23.538332,-46.716326
008ef6db4f,-23.538409,-46.656187
c826c980d5,-23.539419,-46.655089
0b452ed075,-23.539808999999998,-46.649974
9e76c4b8cf,-23.539884999999998,-46.659736
1f9b8d042a,-23.540783,-46.557571
885b821123,-23.539258,-46.656856
0280deeeb1,-23.538611,-46.678394
288394296d,-23.538145,-46.679676
3d7340d277,-23.538201,-46.591425
edc77c34d9,-23.538611,-46.678394
de88f0dde3,-23.538767,-46.594706
23f3e0ddd0,-23.538196,-46.657257
82eeed84f6,-23.53905,-46.568297
133373fcb2,-23.539695,-46.585895
c121ddc92f,-23.538108,-46.689485
142442dec3,-23.538933,-46.714212
3bd5d55927,-23.538748,-46.688421
a533840efb,-23.538093,-46.686146
0d466a37d7,-23.538108,-46.689485
cecefc1613,-23.540492,-46.552188
5e07ac7363,-23.538337,-46.686146
205176e485,-23.538047,-46.613911
989787151b,-23.538702,-46.657693
b1db24d5d1,-23.538675,-46.713429
1ce1fc51ef,-23.540878,-46.567308
7933f2a963,-23.538992,-46.647003
45eaa5f34e,-23.539169,-46.655118
b30cbfe375,-23.539152,-46.657607
fe8c3bad1b,-23.539071,-46.654175
0397a2fbe5,-23.538997,-46.649871
2176b7cb8a,-23.538992,-46.647003
af109f72da,-23.53878,-46.640241
092210ca29,-23.538143,-46.639405
fbe8316c14,-23.538184,-46.680699
a297ff19c8,-23.538952,-46.682175
e0f7b8bcdb,-23.539379,-46.510811
000e600067,-23.539888,-46.447540000000004
36b2415990,-23.539922,-46.521231
8d3a25232f,-23.539071,-46.654175
c078d6e66c,-23.538184,-46.680699
e9187ec7c7,-23.539949,-46.553886
93733746b9,-23.539132,-46.656797
e4141221e5,-23.539969,-46.529544
bd963f5074,-23.540359,-46.571631
3862c77e81,-23.540359,-46.571631
0bd8343413,-23.540542,-46.566481
d2a4131179,-23.540481,-46.556768
14ed56ad14,-23.539653,-46.595767
2a71e6eac1,-23.53766,-46.685903
018a6c3535,-23.537765,-46.705521
6fb2481638,-23.537035,-46.694441
793899f551,-23.537769,-46.705354
5b6605b7fe,-23.537433,-46.718135
5ec8fc60d2,-23.537556,-46.716517
dc303ccb52,-23.537535,-46.687272
31071087bf,-23.537188,-46.70861
f561d0d667,-23.537765,-46.705521
cc6c3f8a31,-23.53722,-46.715698
a3f3d6e27a,-23.537575,-46.688952
19adfb7ee5,-23.537487,-46.641307
0a123c9144,-23.537769,-46.705354
71b421af41,-23.537168,-46.706824
465aaf8861,-23.537188,-46.70861
21475e04f8,-23.537805,-46.683028
fc3808ad08,-23.538877,-46.586172
10984f46a8,-23.538267,-46.551439
489fee0226,-23.538045,-46.473251
fc4670a139,-23.537911,-46.59821
def9c1a6cb,-23.537874,-46.675022
a3257168ba,-23.537952,-46.679309
9d04b094b7,-23.537861,-46.679483
40305a2fac,-23.537952,-46.679309
0ed3f20191,-23.537952,-46.679309
5c8a938577,-23.538835,-46.526098
a098d18b34,-23.562011,-46.680702
984f9857c9,-23.538718,-46.566798
60fb88fe24,-23.562621,-46.660156
26aa16bd4c,-23.562877,-46.698027
78e8828f6f,-23.562559,-46.665671
edb7f3c625,-23.562842,-46.683919
2be15aa214,-23.562237,-46.591915
686343c6e6,-23.562488,-46.624114
f5bb8a9772,-23.562625,-46.622129
9edf5f9f83,-23.562828,-46.660481
a118a559ca,-23.5622,-46.660354
337f80f1a9,-23.562345,-46.685678
13a007afce,-23.562621,-46.660156
33a4513732,-23.562103,-46.633523
42456fcc10,-23.5625,-46.623902
714bc967d3,-23.562155,-46.633645
582e3e34fa,-23.56207,-46.684549
d41005ccf0,-23.562247,-46.698701
dcd3f1f7c9,-23.562621,-46.660156
c9fd9755c2,-23.562403,-46.660294
80a270743d,-23.562562,-46.675485
ccd4ccfde3,-23.562462,-46.672104
e92bef3e5d,-23.561471,-46.677105
ed18b8e967,-23.561412,-46.735643
03a8f59771,-23.56172,-46.578052
432152a98a,-23.561128,-46.756438
cded789a59,-23.561669,-46.58137
4d95782656,-23.562675,-46.577712
70fa39adf1,-23.561719,-46.700162
bad60d115e,-23.561324,-46.688219
2eeea75559,-23.561844999999998,-46.691497
b9a6833a8c,-23.561937,-46.545159
5eef57edda,-23.561126,-46.689275
e314fcb093,-23.56186,-46.542627
4efed1468d,-23.561196,-46.54684
e05a982e76,-23.561938,-46.549341
d0ad5406c7,-23.562789,-46.561259
6b8a0850f2,-23.561584,-46.686137
36a532c3f4,-23.561733,-46.755194
f638720473,-23.56163,-46.75672
70e1284780,-23.561699,-46.757
c23f539619,-23.561653,-46.711088
b17bf17897,-23.56272,-46.587409
b53ba839b0,-23.562199,-46.551266
59d3b1d386,-23.562406,-46.534875
5833aec81b,-23.561699,-46.757
40751d50f5,-23.562734,-46.518485
72a744716f,-23.561122,-46.665355
b37b93ec94,-23.561117,-46.654111
f49b269cdc,-23.562985,-46.584801
54a359efc1,-23.561345,-46.529767
2c9e216466,-23.561852000000002,-46.669278
fde3d40b6f,-23.56139,-46.535018
72140914de,-23.562224,-46.521586
54a067ad93,-23.560033,-46.667008
4c4611321e,-23.561649,-46.668029
3898a567e0,-23.560242,-46.667773
47c822d76b,-23.560242,-46.667773
79ad0f647b,-23.561117,-46.654108
d472480382,-23.561834,-46.674579
4f69f09194,-23.560242,-46.667773
16c2bf0fff,-23.562544,-46.529519
8f0e129a61,-23.561818,-46.668364
88ac3708fd,-23.561085,-46.670554
6dcbeab1ca,-23.561491,-46.665522
cb766bb889,-23.561649,-46.668029
8f3adc1a4d,-23.561056,-46.642452
90c6dbc38d,-23.560236,-46.661533
1f0e9b714c,-23.560252,-46.663382
5af2b80567,-23.560308,-46.661440999999996
2cc4aeeab2,-23.561094,-46.64772
6ebc079ef5,-23.560323,-46.685657
f260e06081,-23.561225,-46.601513
e6bcbc1341,-23.560492,-46.750107
20289cc2f5,-23.560326,-46.59959
1130ab8218,-23.561687,-46.595702
c52528f19b,-23.561117,-46.654108
19dd819423,-23.561358,-46.598584
5c81575104,-23.560972,-46.750243
af571c5d50,-23.560286,-46.686081
e9f0957761,-23.560475,-46.685732
f050a52a3c,-23.560816,-46.676198
d48936d021,-23.560712,-46.684254
43d09005aa,-23.560547,-46.750965
e0879bee81,-23.561358,-46.598584
232182c8a2,-23.561687,-46.595702
9c933d2891,-23.561788,-46.590236
6f5cced373,-23.561117,-46.654111
b4f3181b8b,-23.561754,-46.59205
bf53368d9a,-23.560033,-46.667008
3061d44d2d,-23.561962,-46.623966
71ca301245,-23.560873,-46.671101
cd8d0e87ee,-23.561117,-46.654108
e8de6d458d,-23.561796,-46.652142
bdd39eac40,-23.560332,-46.755513
8cc90e513d,-23.561514,-46.628704
08116c668e,-23.560219,-46.757311
092b21fa88,-23.560221,-46.660911
e012d0ab01,-23.560326,-46.59959
9ab7e11770,-23.575279,-46.587462
1db8d0623a,-23.560326,-46.59959
79a5736187,-23.560326,-46.59959
b8536633b8,-23.560684,-46.598141
22a5d8f202,-23.560408,-46.602704
e6eddabd87,-23.560199,-46.591318
d87313302a,-23.560408,-46.602704
5f63f34865,-23.560809,-46.594608
fa120c7713,-23.560043,-46.604831
a9409a61e2,-23.560901,-46.648956
c8725d1317,-23.560823,-46.646921
351eceba54,-23.560221,-46.660911
5a2cd4e0e8,-23.560877,-46.601535
bb2769e190,-23.559501,-46.663118
87b2eb9c5c,-23.559501,-46.663118
736c77d61e,-23.560247,-46.584053
cbbe1d763e,-23.559811,-46.680958
b42651c670,-23.559071,-46.680027
009d90d851,-23.560179,-46.569445
3ac9c74288,-23.559501,-46.663118
dfb01d51cd,-23.559149,-46.6621
591be44ba0,-23.559501,-46.663118
e362793209,-23.559729,-46.688046
1861ed8e72,-23.559214,-46.667731
e2000c959c,-23.559214,-46.667731
bffc615ca1,-23.559227,-46.674205
15d4dfb996,-23.559866,-46.695644
5f9956d8ee,-23.5596,-46.670519
de80789a20,-23.559656,-46.66266
e20c1708af,-23.559665,-46.666381
a1e627a188,-23.560229,-46.473792
06893e3b51,-23.559501,-46.663118
e0140a42e0,-23.560539,-46.536548
e1041487c4,-23.559665,-46.666381
c87e53e578,-23.560147,-46.578501
57cbd8ceda,-23.559214,-46.667731
6138f201f5,-23.559801,-46.663674
0def571643,-23.559985,-46.749528
6fe1f03702,-23.563188,-46.677289
65dda0dc47,-23.560369,-46.544438
b74a66b030,-23.559545,-46.672365
07e4d6a2e1,-23.559801,-46.663674
08bb35e7dc,-23.558017,-46.665422
ad52c88553,-23.559149,-46.6621
239e20a23f,-23.55915,-46.662103
ed59c94ac6,-23.559805,-46.653058
9221437309,-23.559862,-46.66806
6a9ebd274b,-23.560399,-46.54476
48c3a6bf85,-23.559493,-46.676383
6248439ea9,-23.559459,-46.674418
ec004a230b,-23.559028,-46.752118
30d3211040,-23.559118,-46.663276
1d14eba0e8,-23.559757,-46.435801
f1b3292ee4,-23.559836,-46.663491
442362ddb9,-23.558216,-46.576041000000004
f735564e64,-23.559757,-46.435801
4738c204b5,-23.559884,-46.679635
4841224efb,-23.558982,-46.661219
27a936fccc,-23.559876,-46.675006
b8af27bfc0,-23.560779,-46.508339
6766f1e66f,-23.558731,-46.695269
66cc93db75,-23.558056,-46.703514
269959d3a0,-23.559817,-46.436535
18acb13c9b,-23.558826,-46.581925
520b816067,-23.559762,-46.567188
ff5935a770,-23.56061,-46.521266
1f7402da27,-23.558256,-46.572801
00e40cbb89,-23.558256,-46.572801
2bb53a701a,-23.559741,-46.436614
9e7fcdf1a8,-23.558606,-46.699522
1bcb83a5ed,-23.558205,-46.632249
30d12832ba,-23.558256,-46.572801
1e454f11d6,-23.559393,-46.651404
49d0b3e0c7,-23.558264,-46.656668
354fbd6367,-23.559431,-46.615484
07a466f54f,-23.55903,-46.461595
dec9a0e013,-23.559393,-46.651404
d3b9bbd67c,-23.558264,-46.656668
e47189a2c7,-23.559965,-46.530535
16516150b9,-23.55858,-46.698823
44cab30111,-23.558805,-46.667941
5782816ae3,-23.559163,-46.662112
7ebb0e6e06,-23.558473,-46.751683
11579867c4,-23.559822,-46.649571
4cc251111f,-23.559455,-46.6213
0aca386602,-23.559968,-46.568667
c53fab78d5,-23.5581,-46.7542
3812641482,-23.559431,-46.615484
e087e18df4,-23.55862,-46.581033
86052ae566,-23.558082,-46.663664
816e1483d4,-23.558105,-46.592521
5f781b7572,-23.559513,-46.570933
b773fb83bd,-23.559822,-46.649571
1a0c5b7c1c,-23.559745,-46.582601
2f26752203,-23.560779,-46.508339
f3b3e73cd6,-23.558207,-46.639537
f9fa59cc92,-23.559992,-46.473707
31a2fc217c,-23.558985,-46.680084
cd952a5a3a,-23.559412000000002,-46.619827
ca33122e4e,-23.55903,-46.461595
8625086c6e,-23.559286,-46.501927
923e21b1b6,-23.559469,-46.587095
88f9eb6593,-23.558067,-46.676448
ad9fe98ea5,-23.558349,-46.574825
5a13ad06c3,-23.558731,-46.695269
a99b03ae8a,-23.559431,-46.615484
f629a15890,-23.558219,-46.576044
bd67c351ee,-23.55985,-46.647135
3987f4a243,-23.558168,-46.574041
17bf2b1242,-23.558889,-46.677508
d807508887,-23.558805,-46.667941
2fb8f08c0d,-23.559367,-46.570636
65e97172bf,-23.559497,-46.596272
4fbfcd9b02,-23.559264,-46.575407
1f84558a33,-23.55946,-46.590331
c383c69499,-23.557399,-46.528107
7f00182bfc,-23.557946,-46.599049
19a75d128d,-23.557522,-46.528956
4e30c09dbe,-23.557946,-46.648758
3ee79dc3b3,-23.557125,-46.607296
f947c87ba1,-23.557841,-46.663416
e751ebf7ca,-23.558412,-46.595555
616955a21c,-23.557125,-46.607296
700fa4a85f,-23.557434,-46.560835
7a86873b1b,-23.557036,-46.688331
b30a108ce0,-23.558193,-46.476585
62f0545060,-23.558372,-46.547269
f3d5cda20f,-23.557565,-46.551597
7e75dee297,-23.557103,-46.560087
a2dccc0702,-23.557282,-46.675725
2c2b79e741,-23.557954,-46.6917
41e8511aa6,-23.557305,-46.619976
258f46cc2a,-23.557695,-46.679214
3342e99e4a,-23.55736,-46.604684
8227fc8aa5,-23.557282,-46.675725
8a206ab00f,-23.557986,-46.690118
917d801544,-23.557986,-46.690118
aeaf3edace,-23.558372,-46.565417
5b87d98a89,-23.558372,-46.547269
3d13ed6825,-23.558297,-46.617923
a93f0ab7c7,-23.557152,-46.658313
2aaa2ab19a,-23.557329,-46.678631
92c4fe4299,-23.55893,-46.605194
10e2ca5315,-23.558588,-46.557695
b108ced1fb,-23.557987,-46.704768
801ee939eb,-23.557986,-46.690118
11985b326e,-23.558798,-46.620555
c0f51c288f,-23.558451,-46.570089
a2581a0495,-23.558798,-46.620555
9d26b85e94,-23.557282,-46.675725
0287e7b2cf,-23.557282,-46.675725
26ce9c78d1,-23.557625,-46.761322
b85e2f7329,-23.557646,-46.678425
f6f1ba00b0,-23.557334,-46.680066
86f9d9848a,-23.557056,-46.751549
e7963e54d8,-23.557438,-46.651793
6a99b391e5,-23.557292,-46.675714
cd6adbbf38,-23.556032,-46.760935
62e73a930e,-23.557175,-46.567189
dedec84570,-23.557292,-46.675714
56452c9f40,-23.557207,-46.655636
e392dee5b8,-23.557175,-46.567189
3cd8456d96,-23.556204,-46.697243
26ea12f985,-23.556442,-46.57615
4a44c3859f,-23.556204,-46.67931
1a53b84a52,-23.556204,-46.67931
53e111f1cd,-23.557752,-46.583333
a4a0b7e0d3,-23.55654,-46.604418
f4740ffdf6,-23.557942,-46.567396
0cdce2805b,-23.556452,-46.700927
72c50cf8d6,-23.556032,-46.760935
e8f1d56e25,-23.556204,-46.67931
3e2c0f29c4,-23.557245,-46.584504
cd4d87ab74,-23.556984,-46.601295
92a32f6ceb,-23.556784,-46.680275
e1ddc45c3e,-23.556784,-46.680275
3351e25e26,-23.556784,-46.680275
ebd04db7a3,-23.556784,-46.680275
0c883a41c9,-23.556977,-46.524572
59d6fcaa87,-23.556565,-46.480358
fac281d674,-23.556778,-46.502664
4dc5b65033,-23.556063,-46.549996
5dd3858a52,-23.556404,-46.606369
21904c0d89,-23.556242,-46.522233
137514744b,-23.556494,-46.644455
824f6c3520,-23.556404,-46.560629
b8cd82ff51,-23.556962,-46.622466
f3912a9234,-23.556534,-46.500118
b9de7316b1,-23.556273,-46.658236
11c0f64dd5,-23.556494,-46.644455
a8432f67c6,-23.556273,-46.658236
a78164ff03,-23.556023,-46.640069
c21f871728,-23.55669,-46.565749
c9f1845948,-23.556853,-46.568973
e2b0bacfb8,-23.556578000000002,-46.654593
1d0ad35a09,-23.556436,-46.653006
9644317eba,-23.556478,-46.567787
9f42f709bd,-23.556252,-46.572455
84bb120d97,-23.555913,-46.747901
822244201b,-23.556843,-46.652218
9565ed2244,-23.556283,-46.568562
fe5a0e55c1,-23.556405,-46.652397
ce2cbe9b38,-23.556118,-46.566647
cdd29f4def,-23.556235,-46.567660000000004
bac81b7c3e,-23.55686,-46.476183
d29a8223d3,-23.555687,-46.701655
e12eb7f998,-23.556055,-46.5676
fcec60348a,-23.556948,-46.568616
6731879913,-23.555159,-46.692455
ad0772a127,-23.556843,-46.652218
87b7496294,-23.555071,-46.680007
a23d7fbaee,-23.555159,-46.692455
9cb2143a89,-23.555071,-46.680007
7ab7b593fd,-23.555083,-46.685039
5565231b69,-23.555859,-46.679168
0ffe47ca23,-23.556677,-46.402995
3a82d6c43d,-23.555623,-46.665231
1c1adbe54b,-23.555735,-46.653865
a88eee05a7,-23.555294,-46.677161
1b44f80a31,-23.555683,-46.678292
f6377c169d,-23.55584,-46.674763
cb18c5c2c5,-23.555243,-46.655971
74ec1bb545,-23.550988,-46.586238
fbdf573ee7,-23.555752,-46.648523
89f61896ce,-23.555293,-46.628528
3f2384cce3,-23.555619,-46.572728
7c676e55d1,-23.555377,-46.520854
7c955e8050,-23.555712,-46.524322
8b3e7d8166,-23.555619,-46.572728
d90a416b70,-23.555174,-46.586713
6a04b1f9fc,-23.555377,-46.520854
659c31066a,-23.555377,-46.520854
2a1ccd14be,-23.555521,-46.534452
c72038f28e,-23.555854,-46.593662
f29a15b9f7,-23.555519,-46.647882
fa0288d284,-23.555246,-46.588366
1bce2bfb3f,-23.55521,-46.57001
750df20369,-23.555775,-46.526613
35056ae031,-23.554377,-46.686361
37aaaf5567,-23.55559,-46.521329
6ba1a7d363,-23.554227,-46.682172
3264c9c08b,-23.55452,-46.664065
83389e89be,-23.555878,-46.551454
806d37e8e6,-23.555724,-46.566712
c0270846e5,-23.55441,-46.691159
8be2fb6b7f,-23.554777,-46.650133
23b0438ce7,-23.554942,-46.638965
49f2e3bbb3,-23.55521,-46.57001
e54a4aea68,-23.555624,-46.563593
c639bca930,-23.554614,-46.674378
dc6d525a66,-23.554293,-46.676427
31f3a1ceab,-23.554725,-46.623912
ebfc940793,-23.55401,-46.631264
8bd6110b23,-23.55447,-46.685229
46129c7a1e,-23.554321,-46.688772
f287f9fba5,-23.554725,-46.623912
4df761708b,-23.554377,-46.686361
ceff95cb47,-23.554321,-46.688772
282ea083f1,-23.554729000000002,-46.689597
af1a889c70,-23.554777,-46.650133
6435e46c52,-23.554768,-46.634428
b6795880c1,-23.555932,-46.438345
9e09217931,-23.554334,-46.694493
09ae3c7483,-23.554922,-46.758334
005d7c7c52,-23.554033,-46.650235
d321e9747b,-23.554875,-46.752477999999996
7f58d54344,-23.554977,-46.651579
34ee045edf,-23.554081,-46.659172
223577918d,-23.554855,-46.710083
2a5ff86416,-23.554081,-46.659172
65957f9ea7,-23.55482,-46.65835
c2990acb0f,-23.555069,-46.434479
